,country_region_code,country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
677680,CA,Canada,British Columbia,Columbia-Shuswap,2020-09-09,,,,,,0.0
677681,CA,Canada,British Columbia,Columbia-Shuswap,2020-09-10,,,,,,-1.0
677682,CA,Canada,British Columbia,Columbia-Shuswap,2020-09-11,5.0,28.0,,,-14.0,-2.0
677683,CA,Canada,British Columbia,Columbia-Shuswap,2020-09-12,10.0,33.0,242.0,,-3.0,
677684,CA,Canada,British Columbia,Columbia-Shuswap,2020-09-13,18.0,,170.0,,-6.0,
677685,CA,Canada,British Columbia,Columbia-Shuswap,2020-09-14,15.0,22.0,144.0,,-3.0,0.0
677686,CA,Canada,British Columbia,Columbia-Shuswap,2020-09-15,11.0,21.0,135.0,,-8.0,1.0
677687,CA,Canada,British Columbia,Columbia-Shuswap,2020-09-16,2.0,16.0,143.0,,-6.0,1.0
677688,CA,Canada,British Columbia,Columbia-Shuswap,2020-09-17,3.0,14.0,128.0,,-9.0,1.0
677689,CA,Canada,British Columbia,Columbia-Shuswap,2020-09-18,3.0,22.0,163.0,,-10.0,1.0
677690,CA,Canada,British Columbia,Columbia-Shuswap,2020-09-19,-2.0,20.0,129.0,,-4.0,
677691,CA,Canada,British Columbia,Columbia-Shuswap,2020-09-20,11.0,20.0,134.0,,-2.0,
677692,CA,Canada,British Columbia,Columbia-Shuswap,2020-09-21,6.0,14.0,134.0,,-3.0,1.0
677693,CA,Canada,British Columbia,Columbia-Shuswap,2020-09-22,5.0,13.0,140.0,,-7.0,0.0
677694,CA,Canada,British Columbia,Columbia-Shuswap,2020-09-23,0.0,13.0,66.0,,-6.0,3.0
677695,CA,Canada,British Columbia,Columbia-Shuswap,2020-09-24,1.0,13.0,57.0,,-7.0,2.0
677696,CA,Canada,British Columbia,Columbia-Shuswap,2020-09-25,-6.0,13.0,71.0,,-8.0,3.0
677697,CA,Canada,British Columbia,Columbia-Shuswap,2020-09-26,-4.0,19.0,86.0,,0.0,3.0
677698,CA,Canada,British Columbia,Columbia-Shuswap,2020-09-27,3.0,15.0,96.0,,-1.0,0.0
677699,CA,Canada,British Columbia,Columbia-Shuswap,2020-09-28,4.0,11.0,98.0,,-2.0,0.0
677700,CA,Canada,British Columbia,Columbia-Shuswap,2020-09-29,5.0,19.0,91.0,,-8.0,0.0
677701,CA,Canada,British Columbia,Columbia-Shuswap,2020-09-30,0.0,18.0,77.0,,-6.0,1.0
677702,CA,Canada,British Columbia,Columbia-Shuswap,2020-10-01,0.0,15.0,55.0,,-8.0,0.0
677703,CA,Canada,British Columbia,Columbia-Shuswap,2020-10-02,-7.0,12.0,101.0,,-8.0,1.0
677704,CA,Canada,British Columbia,Columbia-Shuswap,2020-10-03,-5.0,15.0,110.0,,-10.0,1.0
677705,CA,Canada,British Columbia,Columbia-Shuswap,2020-10-04,1.0,22.0,61.0,,-13.0,1.0
677706,CA,Canada,British Columbia,Columbia-Shuswap,2020-10-05,0.0,10.0,65.0,,-3.0,1.0
677707,CA,Canada,British Columbia,Columbia-Shuswap,2020-10-06,3.0,15.0,65.0,,-9.0,0.0
677708,CA,Canada,British Columbia,Columbia-Shuswap,2020-10-07,-5.0,11.0,76.0,,-7.0,1.0
677709,CA,Canada,British Columbia,Columbia-Shuswap,2020-10-08,-2.0,15.0,54.0,,-8.0,2.0
677710,CA,Canada,British Columbia,Columbia-Shuswap,2020-10-09,2.0,23.0,75.0,,-10.0,2.0
677711,CA,Canada,British Columbia,Columbia-Shuswap,2020-10-10,-4.0,38.0,61.0,,-15.0,3.0
677712,CA,Canada,British Columbia,Columbia-Shuswap,2020-10-11,-12.0,18.0,86.0,,-19.0,1.0
677713,CA,Canada,British Columbia,Columbia-Shuswap,2020-10-12,-6.0,3.0,74.0,,-59.0,9.0
677714,CA,Canada,British Columbia,Columbia-Shuswap,2020-10-13,1.0,9.0,9.0,,-12.0,3.0
677715,CA,Canada,British Columbia,Columbia-Shuswap,2020-10-14,-11.0,7.0,29.0,,-6.0,3.0
677716,CA,Canada,British Columbia,Columbia-Shuswap,2020-10-15,-6.0,4.0,26.0,,-8.0,3.0
677717,CA,Canada,British Columbia,Columbia-Shuswap,2020-10-16,-12.0,4.0,2.0,,-8.0,4.0
677718,CA,Canada,British Columbia,Columbia-Shuswap,2020-10-17,-13.0,2.0,19.0,,-11.0,4.0
677719,CA,Canada,British Columbia,Columbia-Shuswap,2020-10-18,-16.0,3.0,-13.0,,-15.0,4.0
677720,CA,Canada,British Columbia,Comox Valley,2020-02-15,7.0,-1.0,-6.0,,-10.0,
677721,CA,Canada,British Columbia,Comox Valley,2020-02-16,16.0,-1.0,66.0,,-7.0,
677722,CA,Canada,British Columbia,Comox Valley,2020-02-17,-3.0,-11.0,,5.0,-59.0,7.0
677723,CA,Canada,British Columbia,Comox Valley,2020-02-18,6.0,1.0,,,0.0,-1.0
677724,CA,Canada,British Columbia,Comox Valley,2020-02-19,9.0,3.0,,13.0,1.0,-1.0
677725,CA,Canada,British Columbia,Comox Valley,2020-02-20,11.0,2.0,60.0,16.0,2.0,-1.0
677726,CA,Canada,British Columbia,Comox Valley,2020-02-21,7.0,-3.0,37.0,10.0,4.0,-2.0
677727,CA,Canada,British Columbia,Comox Valley,2020-02-22,4.0,-1.0,30.0,,0.0,
677728,CA,Canada,British Columbia,Comox Valley,2020-02-23,4.0,0.0,24.0,,2.0,
677729,CA,Canada,British Columbia,Comox Valley,2020-02-24,4.0,-6.0,42.0,2.0,1.0,-1.0
677730,CA,Canada,British Columbia,Comox Valley,2020-02-25,0.0,-6.0,18.0,-1.0,1.0,0.0
677731,CA,Canada,British Columbia,Comox Valley,2020-02-26,4.0,2.0,33.0,7.0,3.0,-1.0
677732,CA,Canada,British Columbia,Comox Valley,2020-02-27,5.0,-3.0,24.0,-3.0,1.0,-1.0
677733,CA,Canada,British Columbia,Comox Valley,2020-02-28,7.0,-3.0,22.0,6.0,3.0,-2.0
677734,CA,Canada,British Columbia,Comox Valley,2020-02-29,5.0,-2.0,28.0,,0.0,
677735,CA,Canada,British Columbia,Comox Valley,2020-03-01,6.0,3.0,21.0,,1.0,
677736,CA,Canada,British Columbia,Comox Valley,2020-03-02,2.0,-3.0,-9.0,-5.0,1.0,0.0
677737,CA,Canada,British Columbia,Comox Valley,2020-03-03,2.0,-7.0,23.0,-3.0,4.0,0.0
677738,CA,Canada,British Columbia,Comox Valley,2020-03-04,2.0,-4.0,,-2.0,4.0,-1.0
677739,CA,Canada,British Columbia,Comox Valley,2020-03-05,7.0,-2.0,21.0,0.0,3.0,-1.0
677740,CA,Canada,British Columbia,Comox Valley,2020-03-06,5.0,-2.0,,19.0,3.0,-3.0
677741,CA,Canada,British Columbia,Comox Valley,2020-03-07,-4.0,-9.0,-29.0,2.0,-6.0,
677742,CA,Canada,British Columbia,Comox Valley,2020-03-08,5.0,-1.0,63.0,,-2.0,
677743,CA,Canada,British Columbia,Comox Valley,2020-03-09,4.0,-6.0,,2.0,-1.0,0.0
677744,CA,Canada,British Columbia,Comox Valley,2020-03-10,0.0,-4.0,11.0,-14.0,1.0,1.0
677745,CA,Canada,British Columbia,Comox Valley,2020-03-11,1.0,-1.0,,10.0,3.0,-1.0
677746,CA,Canada,British Columbia,Comox Valley,2020-03-12,4.0,12.0,45.0,11.0,2.0,0.0
677747,CA,Canada,British Columbia,Comox Valley,2020-03-13,6.0,20.0,42.0,22.0,2.0,0.0
677748,CA,Canada,British Columbia,Comox Valley,2020-03-14,-2.0,12.0,18.0,,-8.0,
677749,CA,Canada,British Columbia,Comox Valley,2020-03-15,-5.0,7.0,67.0,,-6.0,
677750,CA,Canada,British Columbia,Comox Valley,2020-03-16,-2.0,21.0,,5.0,-23.0,4.0
677751,CA,Canada,British Columbia,Comox Valley,2020-03-17,-19.0,6.0,,11.0,-29.0,8.0
677752,CA,Canada,British Columbia,Comox Valley,2020-03-18,-30.0,-5.0,,-2.0,-38.0,10.0
677753,CA,Canada,British Columbia,Comox Valley,2020-03-19,-35.0,-14.0,,-3.0,-42.0,12.0
677754,CA,Canada,British Columbia,Comox Valley,2020-03-20,-40.0,-15.0,,-11.0,-42.0,12.0
677755,CA,Canada,British Columbia,Comox Valley,2020-03-21,-48.0,-23.0,34.0,-19.0,-39.0,
677756,CA,Canada,British Columbia,Comox Valley,2020-03-22,-55.0,-31.0,1.0,,-42.0,
677757,CA,Canada,British Columbia,Comox Valley,2020-03-23,-51.0,-26.0,16.0,-50.0,-52.0,16.0
677758,CA,Canada,British Columbia,Comox Valley,2020-03-24,-52.0,-29.0,,-35.0,-53.0,17.0
677759,CA,Canada,British Columbia,Comox Valley,2020-03-25,-49.0,-26.0,,-33.0,-54.0,16.0
677760,CA,Canada,British Columbia,Comox Valley,2020-03-26,-52.0,-30.0,-1.0,-46.0,-55.0,18.0
677761,CA,Canada,British Columbia,Comox Valley,2020-03-27,-50.0,-29.0,12.0,-48.0,-52.0,17.0
677762,CA,Canada,British Columbia,Comox Valley,2020-03-28,-55.0,-32.0,-17.0,-42.0,-47.0,
677763,CA,Canada,British Columbia,Comox Valley,2020-03-29,-53.0,-37.0,28.0,,-47.0,
677764,CA,Canada,British Columbia,Comox Valley,2020-03-30,-49.0,-40.0,35.0,-31.0,-54.0,16.0
677765,CA,Canada,British Columbia,Comox Valley,2020-03-31,-48.0,-35.0,,-30.0,-53.0,16.0
677766,CA,Canada,British Columbia,Comox Valley,2020-04-01,-47.0,-36.0,,-30.0,-54.0,16.0
677767,CA,Canada,British Columbia,Comox Valley,2020-04-02,-49.0,-37.0,11.0,-45.0,-54.0,17.0
677768,CA,Canada,British Columbia,Comox Valley,2020-04-03,-46.0,-35.0,41.0,-39.0,-51.0,17.0
677769,CA,Canada,British Columbia,Comox Valley,2020-04-04,-53.0,-35.0,-20.0,-49.0,-46.0,
677770,CA,Canada,British Columbia,Comox Valley,2020-04-05,-46.0,-38.0,45.0,,-47.0,
677771,CA,Canada,British Columbia,Comox Valley,2020-04-06,-44.0,-40.0,56.0,-44.0,-53.0,15.0
677772,CA,Canada,British Columbia,Comox Valley,2020-04-07,-44.0,-35.0,,-32.0,-54.0,16.0
677773,CA,Canada,British Columbia,Comox Valley,2020-04-08,-43.0,-36.0,,-36.0,-54.0,15.0
677774,CA,Canada,British Columbia,Comox Valley,2020-04-09,-32.0,-25.0,69.0,-32.0,-52.0,15.0
677775,CA,Canada,British Columbia,Comox Valley,2020-04-10,-51.0,-40.0,,-45.0,-73.0,
677776,CA,Canada,British Columbia,Comox Valley,2020-04-11,-45.0,-27.0,14.0,-38.0,-48.0,
677777,CA,Canada,British Columbia,Comox Valley,2020-04-12,-57.0,-54.0,42.0,-42.0,-53.0,
677778,CA,Canada,British Columbia,Comox Valley,2020-04-13,-47.0,-46.0,,-46.0,-64.0,
677779,CA,Canada,British Columbia,Comox Valley,2020-04-14,-40.0,-34.0,,-31.0,-48.0,15.0
677780,CA,Canada,British Columbia,Comox Valley,2020-04-15,-37.0,-30.0,,-28.0,-50.0,15.0
677781,CA,Canada,British Columbia,Comox Valley,2020-04-16,-39.0,-32.0,69.0,-34.0,-52.0,15.0
677782,CA,Canada,British Columbia,Comox Valley,2020-04-17,-39.0,-29.0,,-31.0,-50.0,15.0
677783,CA,Canada,British Columbia,Comox Valley,2020-04-18,-43.0,-31.0,23.0,-35.0,-45.0,
677784,CA,Canada,British Columbia,Comox Valley,2020-04-19,-43.0,-37.0,28.0,,-45.0,
677785,CA,Canada,British Columbia,Comox Valley,2020-04-20,-37.0,-33.0,,-35.0,-48.0,13.0
677786,CA,Canada,British Columbia,Comox Valley,2020-04-21,-37.0,-31.0,47.0,-30.0,-48.0,15.0
677787,CA,Canada,British Columbia,Comox Valley,2020-04-22,-39.0,-28.0,,-40.0,-51.0,16.0
677788,CA,Canada,British Columbia,Comox Valley,2020-04-23,-36.0,-23.0,77.0,-35.0,-49.0,15.0
677789,CA,Canada,British Columbia,Comox Valley,2020-04-24,-40.0,-23.0,51.0,-16.0,-47.0,14.0
677790,CA,Canada,British Columbia,Comox Valley,2020-04-25,-41.0,-22.0,10.0,-33.0,-43.0,
677791,CA,Canada,British Columbia,Comox Valley,2020-04-26,-46.0,-26.0,-1.0,,-45.0,
677792,CA,Canada,British Columbia,Comox Valley,2020-04-27,-36.0,-28.0,,-32.0,-47.0,13.0
677793,CA,Canada,British Columbia,Comox Valley,2020-04-28,-36.0,-23.0,20.0,-31.0,-50.0,15.0
677794,CA,Canada,British Columbia,Comox Valley,2020-04-29,-38.0,-13.0,,-40.0,-50.0,15.0
677795,CA,Canada,British Columbia,Comox Valley,2020-04-30,-33.0,-11.0,70.0,-31.0,-48.0,14.0
677796,CA,Canada,British Columbia,Comox Valley,2020-05-01,-35.0,-10.0,,-20.0,-45.0,13.0
677797,CA,Canada,British Columbia,Comox Valley,2020-05-02,-41.0,-13.0,-18.0,-35.0,-43.0,
677798,CA,Canada,British Columbia,Comox Valley,2020-05-03,-36.0,-12.0,49.0,,-37.0,
677799,CA,Canada,British Columbia,Comox Valley,2020-05-04,-35.0,-13.0,42.0,-37.0,-46.0,14.0
677800,CA,Canada,British Columbia,Comox Valley,2020-05-05,-29.0,-7.0,,-9.0,-46.0,13.0
677801,CA,Canada,British Columbia,Comox Valley,2020-05-06,-33.0,-7.0,,-21.0,-47.0,14.0
677802,CA,Canada,British Columbia,Comox Valley,2020-05-07,-26.0,-10.0,,-13.0,-45.0,12.0
677803,CA,Canada,British Columbia,Comox Valley,2020-05-08,-28.0,-11.0,,-13.0,-44.0,10.0
677804,CA,Canada,British Columbia,Comox Valley,2020-05-09,-28.0,4.0,52.0,-7.0,-42.0,
677805,CA,Canada,British Columbia,Comox Valley,2020-05-10,-21.0,-1.0,128.0,,-30.0,
677806,CA,Canada,British Columbia,Comox Valley,2020-05-11,-29.0,-17.0,,-22.0,-44.0,11.0
677807,CA,Canada,British Columbia,Comox Valley,2020-05-12,-29.0,-11.0,,-22.0,-44.0,13.0
677808,CA,Canada,British Columbia,Comox Valley,2020-05-13,-29.0,-8.0,,-20.0,-45.0,12.0
677809,CA,Canada,British Columbia,Comox Valley,2020-05-14,-23.0,-5.0,,-13.0,-44.0,12.0
677810,CA,Canada,British Columbia,Comox Valley,2020-05-15,-22.0,-6.0,,-12.0,-43.0,10.0
677811,CA,Canada,British Columbia,Comox Valley,2020-05-16,-35.0,-9.0,-33.0,-35.0,-43.0,
677812,CA,Canada,British Columbia,Comox Valley,2020-05-17,-27.0,-13.0,70.0,,-37.0,
677813,CA,Canada,British Columbia,Comox Valley,2020-05-18,-37.0,-20.0,,-28.0,-71.0,
677814,CA,Canada,British Columbia,Comox Valley,2020-05-19,-22.0,-6.0,,-12.0,-42.0,11.0
677815,CA,Canada,British Columbia,Comox Valley,2020-05-20,-23.0,0.0,,-16.0,-43.0,12.0
677816,CA,Canada,British Columbia,Comox Valley,2020-05-21,-19.0,-1.0,,-2.0,-41.0,11.0
677817,CA,Canada,British Columbia,Comox Valley,2020-05-22,-23.0,-10.0,,-17.0,-37.0,9.0
677818,CA,Canada,British Columbia,Comox Valley,2020-05-23,-25.0,-4.0,32.0,-18.0,-30.0,
677819,CA,Canada,British Columbia,Comox Valley,2020-05-24,-28.0,-11.0,24.0,,-28.0,
677820,CA,Canada,British Columbia,Comox Valley,2020-05-25,-23.0,-7.0,49.0,-20.0,-36.0,10.0
677821,CA,Canada,British Columbia,Comox Valley,2020-05-26,-20.0,-6.0,,-8.0,-33.0,9.0
677822,CA,Canada,British Columbia,Comox Valley,2020-05-27,-18.0,-2.0,,-6.0,-33.0,8.0
677823,CA,Canada,British Columbia,Comox Valley,2020-05-28,-18.0,-3.0,,-12.0,-34.0,9.0
677824,CA,Canada,British Columbia,Comox Valley,2020-05-29,-17.0,-3.0,,-5.0,-30.0,7.0
677825,CA,Canada,British Columbia,Comox Valley,2020-05-30,-20.0,3.0,43.0,-5.0,-21.0,
677826,CA,Canada,British Columbia,Comox Valley,2020-05-31,-21.0,-6.0,62.0,,-16.0,
677827,CA,Canada,British Columbia,Comox Valley,2020-06-01,-17.0,-8.0,,-13.0,-28.0,7.0
677828,CA,Canada,British Columbia,Comox Valley,2020-06-02,-19.0,-1.0,,-15.0,-31.0,10.0
677829,CA,Canada,British Columbia,Comox Valley,2020-06-03,-18.0,-4.0,,-9.0,-30.0,8.0
677830,CA,Canada,British Columbia,Comox Valley,2020-06-04,-16.0,0.0,62.0,-8.0,-29.0,9.0
677831,CA,Canada,British Columbia,Comox Valley,2020-06-05,-18.0,4.0,,4.0,-26.0,7.0
677832,CA,Canada,British Columbia,Comox Valley,2020-06-06,-16.0,3.0,44.0,-18.0,-18.0,
677833,CA,Canada,British Columbia,Comox Valley,2020-06-07,-14.0,-1.0,137.0,,-14.0,
677834,CA,Canada,British Columbia,Comox Valley,2020-06-08,-15.0,-2.0,,-10.0,-31.0,7.0
677835,CA,Canada,British Columbia,Comox Valley,2020-06-09,-20.0,-4.0,36.0,-17.0,-31.0,10.0
677836,CA,Canada,British Columbia,Comox Valley,2020-06-10,-14.0,1.0,,-4.0,-29.0,8.0
677837,CA,Canada,British Columbia,Comox Valley,2020-06-11,-12.0,2.0,,3.0,-29.0,7.0
677838,CA,Canada,British Columbia,Comox Valley,2020-06-12,-11.0,-4.0,,0.0,-28.0,6.0
677839,CA,Canada,British Columbia,Comox Valley,2020-06-13,-12.0,0.0,49.0,-10.0,-17.0,
677840,CA,Canada,British Columbia,Comox Valley,2020-06-14,-12.0,-7.0,114.0,,-19.0,
677841,CA,Canada,British Columbia,Comox Valley,2020-06-15,-12.0,-5.0,,-14.0,-31.0,8.0
677842,CA,Canada,British Columbia,Comox Valley,2020-06-16,-10.0,-1.0,,12.0,-27.0,7.0
677843,CA,Canada,British Columbia,Comox Valley,2020-06-17,-10.0,1.0,,3.0,-27.0,5.0
677844,CA,Canada,British Columbia,Comox Valley,2020-06-18,-8.0,3.0,,8.0,-28.0,5.0
677845,CA,Canada,British Columbia,Comox Valley,2020-06-19,-8.0,-1.0,,18.0,-27.0,5.0
677846,CA,Canada,British Columbia,Comox Valley,2020-06-20,-5.0,10.0,86.0,,-17.0,
677847,CA,Canada,British Columbia,Comox Valley,2020-06-21,-7.0,-3.0,135.0,,-19.0,
677848,CA,Canada,British Columbia,Comox Valley,2020-06-22,-12.0,-9.0,,7.0,-32.0,6.0
677849,CA,Canada,British Columbia,Comox Valley,2020-06-23,-10.0,-3.0,,4.0,-30.0,7.0
677850,CA,Canada,British Columbia,Comox Valley,2020-06-24,-6.0,3.0,,6.0,-28.0,5.0
677851,CA,Canada,British Columbia,Comox Valley,2020-06-25,-3.0,2.0,,24.0,-28.0,4.0
677852,CA,Canada,British Columbia,Comox Valley,2020-06-26,-8.0,1.0,,26.0,-29.0,4.0
677853,CA,Canada,British Columbia,Comox Valley,2020-06-27,-8.0,5.0,101.0,,-17.0,
677854,CA,Canada,British Columbia,Comox Valley,2020-06-28,-1.0,1.0,,,-14.0,
677855,CA,Canada,British Columbia,Comox Valley,2020-06-29,-1.0,8.0,,16.0,-33.0,4.0
677856,CA,Canada,British Columbia,Comox Valley,2020-06-30,10.0,28.0,,,-31.0,3.0
677857,CA,Canada,British Columbia,Comox Valley,2020-07-01,-18.0,5.0,,,-62.0,10.0
677858,CA,Canada,British Columbia,Comox Valley,2020-07-02,2.0,18.0,,,-34.0,5.0
677859,CA,Canada,British Columbia,Comox Valley,2020-07-03,3.0,15.0,,,-34.0,5.0
677860,CA,Canada,British Columbia,Comox Valley,2020-07-04,-3.0,14.0,126.0,,-15.0,
677861,CA,Canada,British Columbia,Comox Valley,2020-07-05,-1.0,7.0,,,-16.0,
677862,CA,Canada,British Columbia,Comox Valley,2020-07-06,0.0,9.0,,18.0,-34.0,5.0
677863,CA,Canada,British Columbia,Comox Valley,2020-07-07,-2.0,9.0,,11.0,-31.0,6.0
677864,CA,Canada,British Columbia,Comox Valley,2020-07-08,-2.0,11.0,,9.0,-29.0,5.0
677865,CA,Canada,British Columbia,Comox Valley,2020-07-09,0.0,11.0,,,-32.0,6.0
677866,CA,Canada,British Columbia,Comox Valley,2020-07-10,-2.0,11.0,,,-30.0,4.0
677867,CA,Canada,British Columbia,Comox Valley,2020-07-11,-3.0,18.0,51.0,,-19.0,
677868,CA,Canada,British Columbia,Comox Valley,2020-07-12,-5.0,5.0,174.0,,-16.0,
677869,CA,Canada,British Columbia,Comox Valley,2020-07-13,0.0,11.0,,31.0,-33.0,3.0
677870,CA,Canada,British Columbia,Comox Valley,2020-07-14,0.0,9.0,,,-31.0,4.0
677871,CA,Canada,British Columbia,Comox Valley,2020-07-15,1.0,19.0,,,-31.0,3.0
677872,CA,Canada,British Columbia,Comox Valley,2020-07-16,4.0,18.0,,,-32.0,4.0
677873,CA,Canada,British Columbia,Comox Valley,2020-07-17,2.0,14.0,,,-30.0,1.0
677874,CA,Canada,British Columbia,Comox Valley,2020-07-18,-3.0,16.0,156.0,,-16.0,
677875,CA,Canada,British Columbia,Comox Valley,2020-07-19,6.0,9.0,,,-17.0,
677876,CA,Canada,British Columbia,Comox Valley,2020-07-20,5.0,10.0,,26.0,-31.0,3.0
677877,CA,Canada,British Columbia,Comox Valley,2020-07-21,4.0,11.0,,,-28.0,4.0
677878,CA,Canada,British Columbia,Comox Valley,2020-07-22,0.0,17.0,,19.0,-30.0,4.0
677879,CA,Canada,British Columbia,Comox Valley,2020-07-23,0.0,11.0,,9.0,-30.0,4.0
677880,CA,Canada,British Columbia,Comox Valley,2020-07-24,0.0,11.0,,,-29.0,2.0
677881,CA,Canada,British Columbia,Comox Valley,2020-07-25,-3.0,14.0,164.0,,-17.0,
677882,CA,Canada,British Columbia,Comox Valley,2020-07-26,-2.0,10.0,,,-15.0,
677883,CA,Canada,British Columbia,Comox Valley,2020-07-27,4.0,9.0,,28.0,-35.0,2.0
677884,CA,Canada,British Columbia,Comox Valley,2020-07-28,1.0,12.0,,14.0,-32.0,5.0
677885,CA,Canada,British Columbia,Comox Valley,2020-07-29,7.0,16.0,,,-31.0,3.0
677886,CA,Canada,British Columbia,Comox Valley,2020-07-30,2.0,11.0,,,-34.0,3.0
677887,CA,Canada,British Columbia,Comox Valley,2020-07-31,6.0,11.0,,,-31.0,3.0
677888,CA,Canada,British Columbia,Comox Valley,2020-08-01,1.0,12.0,183.0,,-20.0,
677889,CA,Canada,British Columbia,Comox Valley,2020-08-02,9.0,8.0,,,-22.0,
677890,CA,Canada,British Columbia,Comox Valley,2020-08-03,-4.0,-2.0,,18.0,-66.0,
677891,CA,Canada,British Columbia,Comox Valley,2020-08-04,7.0,11.0,,,-34.0,3.0
677892,CA,Canada,British Columbia,Comox Valley,2020-08-05,4.0,13.0,,,-32.0,2.0
677893,CA,Canada,British Columbia,Comox Valley,2020-08-06,6.0,11.0,,23.0,-33.0,4.0
677894,CA,Canada,British Columbia,Comox Valley,2020-08-07,4.0,8.0,,,-32.0,4.0
677895,CA,Canada,British Columbia,Comox Valley,2020-08-08,0.0,11.0,141.0,,-14.0,
677896,CA,Canada,British Columbia,Comox Valley,2020-08-09,2.0,5.0,,,-14.0,
677897,CA,Canada,British Columbia,Comox Valley,2020-08-10,7.0,7.0,,23.0,-34.0,3.0
677898,CA,Canada,British Columbia,Comox Valley,2020-08-11,4.0,13.0,,,-31.0,4.0
677899,CA,Canada,British Columbia,Comox Valley,2020-08-12,1.0,16.0,,,-29.0,3.0
677900,CA,Canada,British Columbia,Comox Valley,2020-08-13,3.0,15.0,,,-30.0,4.0
677901,CA,Canada,British Columbia,Comox Valley,2020-08-14,3.0,12.0,,,-29.0,2.0
677902,CA,Canada,British Columbia,Comox Valley,2020-08-15,-1.0,14.0,184.0,,-14.0,
677903,CA,Canada,British Columbia,Comox Valley,2020-08-16,3.0,12.0,,,-15.0,
677904,CA,Canada,British Columbia,Comox Valley,2020-08-17,,,,,-35.0,3.0
677905,CA,Canada,British Columbia,Comox Valley,2020-08-18,,,,,-31.0,4.0
677906,CA,Canada,British Columbia,Comox Valley,2020-08-19,,,,,-30.0,4.0
677907,CA,Canada,British Columbia,Comox Valley,2020-08-20,,,,,-34.0,7.0
677908,CA,Canada,British Columbia,Comox Valley,2020-08-21,,,,,,4.0
677909,CA,Canada,British Columbia,Comox Valley,2020-08-24,,,,,-32.0,3.0
677910,CA,Canada,British Columbia,Comox Valley,2020-08-25,,,,,-28.0,3.0
677911,CA,Canada,British Columbia,Comox Valley,2020-08-26,,,,,-27.0,3.0
677912,CA,Canada,British Columbia,Comox Valley,2020-08-27,,,,,-29.0,2.0
677913,CA,Canada,British Columbia,Comox Valley,2020-08-28,,,,,,1.0
677914,CA,Canada,British Columbia,Comox Valley,2020-08-31,,,,,-32.0,4.0
677915,CA,Canada,British Columbia,Comox Valley,2020-09-01,,,,,-30.0,4.0
677916,CA,Canada,British Columbia,Comox Valley,2020-09-02,,,,,-28.0,4.0
677917,CA,Canada,British Columbia,Comox Valley,2020-09-03,,,,,-30.0,3.0
677918,CA,Canada,British Columbia,Comox Valley,2020-09-04,,,,,,2.0
677919,CA,Canada,British Columbia,Comox Valley,2020-09-07,,,,,-68.0,
677920,CA,Canada,British Columbia,Comox Valley,2020-09-08,,,,,-32.0,4.0
677921,CA,Canada,British Columbia,Comox Valley,2020-09-09,,,,,-28.0,3.0
677922,CA,Canada,British Columbia,Comox Valley,2020-09-10,,,,,-30.0,3.0
677923,CA,Canada,British Columbia,Comox Valley,2020-09-11,0.0,7.0,,,-27.0,1.0
677924,CA,Canada,British Columbia,Comox Valley,2020-09-12,-6.0,11.0,71.0,,-17.0,
677925,CA,Canada,British Columbia,Comox Valley,2020-09-13,-7.0,7.0,63.0,,-17.0,
677926,CA,Canada,British Columbia,Comox Valley,2020-09-14,-3.0,0.0,,-8.0,-28.0,4.0
677927,CA,Canada,British Columbia,Comox Valley,2020-09-15,0.0,10.0,,-2.0,-24.0,5.0
677928,CA,Canada,British Columbia,Comox Valley,2020-09-16,-5.0,6.0,,-5.0,-26.0,4.0
677929,CA,Canada,British Columbia,Comox Valley,2020-09-17,-2.0,7.0,,-4.0,-26.0,4.0
677930,CA,Canada,British Columbia,Comox Valley,2020-09-18,0.0,9.0,,15.0,-25.0,2.0
677931,CA,Canada,British Columbia,Comox Valley,2020-09-19,-5.0,11.0,36.0,-17.0,-19.0,
677932,CA,Canada,British Columbia,Comox Valley,2020-09-20,-2.0,4.0,102.0,,-14.0,
677933,CA,Canada,British Columbia,Comox Valley,2020-09-21,-7.0,0.0,,-7.0,-27.0,4.0
677934,CA,Canada,British Columbia,Comox Valley,2020-09-22,-3.0,7.0,,-4.0,-24.0,4.0
677935,CA,Canada,British Columbia,Comox Valley,2020-09-23,-6.0,10.0,,-22.0,-24.0,6.0
677936,CA,Canada,British Columbia,Comox Valley,2020-09-24,-4.0,6.0,61.0,-17.0,-24.0,5.0
677937,CA,Canada,British Columbia,Comox Valley,2020-09-25,-2.0,10.0,,-9.0,-21.0,3.0
677938,CA,Canada,British Columbia,Comox Valley,2020-09-26,-3.0,12.0,26.0,-21.0,-13.0,4.0
677939,CA,Canada,British Columbia,Comox Valley,2020-09-27,-5.0,10.0,45.0,,-16.0,2.0
677940,CA,Canada,British Columbia,Comox Valley,2020-09-28,-4.0,4.0,,-9.0,-23.0,3.0
677941,CA,Canada,British Columbia,Comox Valley,2020-09-29,-3.0,2.0,,-9.0,-21.0,3.0
677942,CA,Canada,British Columbia,Comox Valley,2020-09-30,-5.0,6.0,,-20.0,-21.0,3.0
